alias,categories,coordinates,display_phone,distance,id,image_url,is_closed,location,name,phone,price,rating,review_count,transactions,url,latitude,longitude,address_1,address_2,address_3,city,zip_code,country,state,display_address,category_1,category_2,category_3
novecento-pasta-and-grill-culver-city,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]","{'latitude': 34.02456, 'longitude': -118.39478}",(310) 842-3838,1965.8219861523469,Q7SMU8BxBD3RW2gZNBBbHQ,https://s3-media1.fl.yelpcdn.com/bphoto/-_IOL_f_X2LsFx_xaNU5bQ/o.jpg,False,"{'address1': '3837 Main St', 'address2': '', 'address3': '', 'city': 'Culver City', 'zip_code': '90232', 'country': 'US', 'state': 'CA', 'display_address': ['3837 Main St', 'Culver City, CA 90232']}",Novecento Pasta & Grill,13108423838.0,$$,4.0,308,"['delivery', 'pickup']",https://www.yelp.com/biz/novecento-pasta-and-grill-culver-city?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,34.02456,-118.39478000000001,3837 Main St,,,Culver City,90232.0,US,CA,"['3837 Main St', 'Culver City, CA 90232']",Italian,Breakfast & Brunch,
van-leeuwen-ice-cream-culver-city,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]","{'latitude': 34.02676, 'longitude': -118.38816}",(424) 341-0850,2371.9897510745623,g5j5G_eCl0vBeexQn8Gsgg,https://s3-media2.fl.yelpcdn.com/bphoto/QXjFVdxN_0UCitpVld-stQ/o.jpg,False,"{'address1': '8850 Washington Blvd', 'address2': '', 'address3': '', 'city': 'Culver City', 'zip_code': '90232', 'country': 'US', 'state': 'CA', 'display_address': ['8850 Washington Blvd', 'Culver City, CA 90232']}",Van Leeuwen Ice Cream,14243410850.0,$$,4.0,307,[],https://www.yelp.com/biz/van-leeuwen-ice-cream-culver-city?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,34.026759999999996,-118.38816000000001,8850 Washington Blvd,,,Culver City,90232.0,US,CA,"['8850 Washington Blvd', 'Culver City, CA 90232']",Ice Cream & Frozen Yogurt,,
a-la-carte-thai-bistro-los-angeles-2,"[{'alias': 'thai', 'title': 'Thai'}]","{'latitude': 33.9968192051933, 'longitude': -118.428745289085}",(310) 390-9905,3062.0501848876793,qFrFgMnpb8IZfVzmfOXW7g,https://s3-media4.fl.yelpcdn.com/bphoto/tZiHB4GmpsOdTixPax4AFw/o.jpg,False,"{'address1': '12404 W Washington Blvd', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90066', 'country': 'US', 'state': 'CA', 'display_address': ['12404 W Washington Blvd', 'Los Angeles, CA 90066']}",A La Carte Thai Bistro,13103909905.0,$$,4.0,306,"['delivery', 'pickup']",https://www.yelp.com/biz/a-la-carte-thai-bistro-los-angeles-2?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,33.9968192051933,-118.428745289085,12404 W Washington Blvd,,,Los Angeles,90066.0,US,CA,"['12404 W Washington Blvd', 'Los Angeles, CA 90066']",Thai,,
kenneth-hahn-state-recreation-area-los-angeles,"[{'alias': 'parks', 'title': 'Parks'}]","{'latitude': 34.0126966889028, 'longitude': -118.372848535037}",(323) 298-3660,2394.48265461936,Ny6AM3JX9dkTNbbBEJb-CA,https://s3-media2.fl.yelpcdn.com/bphoto/l5ulHLhmkJ4ogQR-vSr61Q/o.jpg,False,"{'address1': '4100 S La Cienega Blvd', 'address2': None, 'address3': '', 'city': 'Los Angeles', 'zip_code': '90056', 'country': 'US', 'state': 'CA', 'display_address': ['4100 S La Cienega Blvd', 'Los Angeles, CA 90056']}",Kenneth Hahn State Recreation Area,13232983660.0,,4.5,303,[],https://www.yelp.com/biz/kenneth-hahn-state-recreation-area-los-angeles?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,34.0126966889028,-118.37284853503701,4100 S La Cienega Blvd,,,Los Angeles,90056.0,US,CA,"['4100 S La Cienega Blvd', 'Los Angeles, CA 90056']",Parks,,
ar-cucina-culver-city,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]","{'latitude': 34.023288, 'longitude': -118.395431}",(310) 558-8800,1811.109251273736,vKFeVF4k9oM4Fly67CagZQ,https://s3-media2.fl.yelpcdn.com/bphoto/3kZsy5-hZJI-K7cnyIVnaA/o.jpg,False,"{'address1': '9531 Culver Blvd', 'address2': None, 'address3': '', 'city': 'Culver City', 'zip_code': '90232', 'country': 'US', 'state': 'CA', 'display_address': ['9531 Culver Blvd', 'Culver City, CA 90232']}",AR Cucina,13105588800.0,$$,4.0,302,"['pickup', 'delivery']",https://www.yelp.com/biz/ar-cucina-culver-city?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,34.023288,-118.395431,9531 Culver Blvd,,,Culver City,90232.0,US,CA,"['9531 Culver Blvd', 'Culver City, CA 90232']",Italian,Pizza,Cocktail Bars
harajuku-taproom-culver-city-5,"[{'alias': 'izakaya', 'title': 'Izakaya'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]","{'latitude': 34.00334, 'longitude': -118.40704}",(310) 398-9000,947.095558858576,4slNo32X_N2JB_785Qj7gg,https://s3-media2.fl.yelpcdn.com/bphoto/QgXec65wsJBYCgqdQIyp6Q/o.jpg,False,"{'address1': '4410 Sepulveda Blvd', 'address2': None, 'address3': '', 'city': 'Culver City', 'zip_code': '90230', 'country': 'US', 'state': 'CA', 'display_address': ['4410 Sepulveda Blvd', 'Culver City, CA 90230']}",Harajuku Taproom,13103989000.0,$$,4.0,299,"['delivery', 'pickup', 'restaurant_reservation']",https://www.yelp.com/biz/harajuku-taproom-culver-city-5?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,34.00334,-118.40704,4410 Sepulveda Blvd,,,Culver City,90230.0,US,CA,"['4410 Sepulveda Blvd', 'Culver City, CA 90230']",Izakaya,Tapas/Small Plates,Beer Bar
govindas-natural-food-restaurant-los-angeles-3,"[{'alias': 'vegetarian', 'title': 'Vegetarian'}, {'alias': 'indpak', 'title': 'Indian'}, {'alias': 'buffets', 'title': 'Buffets'}]","{'latitude': 34.02524, 'longitude': -118.39714}",(310) 836-1269,2026.0175184431464,4r0cX7eVMb3rwxd6xSnbLg,https://s3-media2.fl.yelpcdn.com/bphoto/vRCDpWQLhZxVhvUqY7D1XQ/o.jpg,False,"{'address1': '3764 Watseka Ave', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90034', 'country': 'US', 'state': 'CA', 'display_address': ['3764 Watseka Ave', 'Los Angeles, CA 90034']}",Govinda's Natural Food Restaurant,13108361269.0,$,4.5,288,[],https://www.yelp.com/biz/govindas-natural-food-restaurant-los-angeles-3?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,34.025240000000004,-118.39714,3764 Watseka Ave,,,Los Angeles,90034.0,US,CA,"['3764 Watseka Ave', 'Los Angeles, CA 90034']",Vegetarian,Indian,Buffets
don-chuys-mexican-restaurant-los-angeles,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]","{'latitude': 33.98595, 'longitude': -118.40133}",(310) 398-9606,2378.770382064439,jJoJZr--amdFqDMgT9Os4w,https://s3-media1.fl.yelpcdn.com/bphoto/7TnArj4hHICKFYmnU51GkQ/o.jpg,False,"{'address1': '11800 Jefferson Blvd', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90230', 'country': 'US', 'state': 'CA', 'display_address': ['11800 Jefferson Blvd', 'Los Angeles, CA 90230']}",Don Chuy's Mexican Restaurant,13103989606.0,$$,3.5,285,"['delivery', 'pickup']",https://www.yelp.com/biz/don-chuys-mexican-restaurant-los-angeles?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,33.98595,-118.40133,11800 Jefferson Blvd,,,Los Angeles,90230.0,US,CA,"['11800 Jefferson Blvd', 'Los Angeles, CA 90230']",Mexican,Breakfast & Brunch,
mee-and-greet-los-angeles,"[{'alias': 'panasian', 'title': 'Pan Asian'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]","{'latitude': 34.0248259705828, 'longitude': -118.411131312985}",(310) 876-0838,2313.47273349855,QGkJprRjdKHPM7ORYUyJlg,https://s3-media1.fl.yelpcdn.com/bphoto/TvMMtvry7ol5mJsr4VTd4A/o.jpg,False,"{'address1': '3500 Overland Ave', 'address2': 'Ste 150', 'address3': None, 'city': 'Los Angeles', 'zip_code': '90034', 'country': 'US', 'state': 'CA', 'display_address': ['3500 Overland Ave', 'Ste 150', 'Los Angeles, CA 90034']}",Mee and Greet,13108760838.0,$$,4.0,283,"['pickup', 'delivery']",https://www.yelp.com/biz/mee-and-greet-los-angeles?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,34.0248259705828,-118.411131312985,3500 Overland Ave,Ste 150,,Los Angeles,90034.0,US,CA,"['3500 Overland Ave', 'Ste 150', 'Los Angeles, CA 90034']",Pan Asian,Burgers,Chicken Wings
joy-and-sweets-culver-city,"[{'alias': 'cupcakes', 'title': 'Cupcakes'}, {'alias': 'macarons', 'title': 'Macarons'}, {'alias': 'customcakes', 'title': 'Custom Cakes'}]","{'latitude': 34.0007478, 'longitude': -118.3949193}",(310) 730-5362,867.5935839022193,BelnU5BqqHHhN_3o_v4eyQ,https://s3-media3.fl.yelpcdn.com/bphoto/VdpgIrPrVhzVNQTIOLjPtw/o.jpg,False,"{'address1': '10818A Jefferson Blvd', 'address2': None, 'address3': '', 'city': 'Culver City', 'zip_code': '90230', 'country': 'US', 'state': 'CA', 'display_address': ['10818A Jefferson Blvd', 'Culver City, CA 90230']}",Joy and Sweets,13107305362.0,$$,4.5,280,[],https://www.yelp.com/biz/joy-and-sweets-culver-city?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,34.00074779999999,-118.3949193,10818A Jefferson Blvd,,,Culver City,90230.0,US,CA,"['10818A Jefferson Blvd', 'Culver City, CA 90230']",Cupcakes,Macarons,Custom Cakes
rising-hearts-bakery-culver-city-2,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'kosher', 'title': 'Kosher'}, {'alias': 'vegan', 'title': 'Vegan'}]","{'latitude': 34.01442486206, 'longitude': -118.408061943344}",(310) 815-1800,1236.5868514741485,P82vTEHsmjTVmCRQnDQVAg,https://s3-media2.fl.yelpcdn.com/bphoto/qPRkUQAjhcJIzWBkJR-93w/o.jpg,False,"{'address1': '10836 1/2 Washington Blvd', 'address2': '', 'address3': '', 'city': 'Culver City', 'zip_code': '90232', 'country': 'US', 'state': 'CA', 'display_address': ['10836 1/2 Washington Blvd', 'Culver City, CA 90232']}",Rising Hearts Bakery,13108151800.0,$$,4.0,278,[],https://www.yelp.com/biz/rising-hearts-bakery-culver-city-2?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,34.01442486206,-118.408061943344,10836 1/2 Washington Blvd,,,Culver City,90232.0,US,CA,"['10836 1/2 Washington Blvd', 'Culver City, CA 90232']",Bakeries,Kosher,Vegan
yogurtland-culver-city-culver-city,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]","{'latitude': 34.01771, 'longitude': -118.407116}",(310) 202-7900,1449.3320148464472,LBf9dx6xizdeBm1onOSKCg,https://s3-media2.fl.yelpcdn.com/bphoto/2gv8TMCTlq2QDYSDghBXaQ/o.jpg,False,"{'address1': '3817 Overland Ave', 'address2': '', 'address3': '', 'city': 'Culver City', 'zip_code': '90232', 'country': 'US', 'state': 'CA', 'display_address': ['3817 Overland Ave', 'Culver City, CA 90232']}",Yogurtland Culver City,13102027900.0,$,4.0,278,[],https://www.yelp.com/biz/yogurtland-culver-city-culver-city?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,34.01771,-118.40711599999999,3817 Overland Ave,,,Culver City,90232.0,US,CA,"['3817 Overland Ave', 'Culver City, CA 90232']",Ice Cream & Frozen Yogurt,,
coffee-commissary-los-angeles-4,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 34.0270882, 'longitude': -118.4095001}",,2461.620004877489,BmHSMWGtIK6LRUaDJheI5w,https://s3-media4.fl.yelpcdn.com/bphoto/LuSQTX8UPQazw4KCBdWVIg/o.jpg,False,"{'address1': '3425 Motor Ave', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90034', 'country': 'US', 'state': 'CA', 'display_address': ['3425 Motor Ave', 'Los Angeles, CA 90034']}",Coffee Commissary,,$$,3.5,278,[],https://www.yelp.com/biz/coffee-commissary-los-angeles-4?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,34.0270882,-118.40950009999999,3425 Motor Ave,,,Los Angeles,90034.0,US,CA,"['3425 Motor Ave', 'Los Angeles, CA 90034']",Coffee & Tea,,
noahs-bagels-los-angeles-3,"[{'alias': 'bagels', 'title': 'Bagels'}]","{'latitude': 34.0272710418121, 'longitude': -118.393009100117}",(310) 280-0271,2285.870857953434,Mp0N-1Gp5kWQfW6HouMLuw,https://s3-media3.fl.yelpcdn.com/bphoto/wunk7_BppK0jdVmYQLmBlA/o.jpg,False,"{'address1': '8985 Venice Blvd', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90034', 'country': 'US', 'state': 'CA', 'display_address': ['8985 Venice Blvd', 'Los Angeles, CA 90034']}",Noah's Bagels,13102800271.0,$,2.5,276,[],https://www.yelp.com/biz/noahs-bagels-los-angeles-3?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,34.0272710418121,-118.393009100117,8985 Venice Blvd,,,Los Angeles,90034.0,US,CA,"['8985 Venice Blvd', 'Los Angeles, CA 90034']",Bagels,,
treehouse-thai-culver-city,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'beer_and_wine', 'title': 'Beer, Wine & Spirits'}]","{'latitude': 34.0214549, 'longitude': -118.4016947}",(310) 558-8653,1583.6448546037366,hOMiMOykUXohl_7AchnAaw,https://s3-media1.fl.yelpcdn.com/bphoto/d-kU2DlSYhGlm2K9FkzsYA/o.jpg,False,"{'address1': '10200 Venice Blvd', 'address2': 'Ste 207', 'address3': '', 'city': 'Culver City', 'zip_code': '90232', 'country': 'US', 'state': 'CA', 'display_address': ['10200 Venice Blvd', 'Ste 207', 'Culver City, CA 90232']}",TreeHouse Thai,13105588653.0,$$,3.5,275,"['delivery', 'pickup']",https://www.yelp.com/biz/treehouse-thai-culver-city?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,34.0214549,-118.4016947,10200 Venice Blvd,Ste 207,,Culver City,90232.0,US,CA,"['10200 Venice Blvd', 'Ste 207', 'Culver City, CA 90232']",Thai,Asian Fusion,"Beer, Wine & Spirits"
ms-chi-cafe-culver-city,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}]","{'latitude': 34.02461, 'longitude': -118.3948}",(424) 361-5225,1982.8062261707605,qk4a_I-J2voKPf09acZSvA,https://s3-media1.fl.yelpcdn.com/bphoto/4Iq2cDRn9clCU5sxDI8pGQ/o.jpg,False,"{'address1': '3829 Main St', 'address2': None, 'address3': '', 'city': 'Culver City', 'zip_code': '90232', 'country': 'US', 'state': 'CA', 'display_address': ['3829 Main St', 'Culver City, CA 90232']}",Ms Chi Cafe,14243615225.0,$$,4.0,275,"['pickup', 'delivery']",https://www.yelp.com/biz/ms-chi-cafe-culver-city?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,34.024609999999996,-118.3948,3829 Main St,,,Culver City,90232.0,US,CA,"['3829 Main St', 'Culver City, CA 90232']",Chinese,Breakfast & Brunch,Bubble Tea
als-hot-chicken-los-angeles-2,"[{'alias': 'chickenshop', 'title': 'Chicken Shop'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'southern', 'title': 'Southern'}]","{'latitude': 34.0175802, 'longitude': -118.4095784}",(310) 838-9999,1581.8197981998653,QIIkMAdhnQXqVWTDAIlSlg,https://s3-media1.fl.yelpcdn.com/bphoto/Yr-qlZLz1J9YkJblIKHmQg/o.jpg,False,"{'address1': '10821 Venice Blvd', 'address2': '', 'address3': None, 'city': 'Los Angeles', 'zip_code': '90034', 'country': 'US', 'state': 'CA', 'display_address': ['10821 Venice Blvd', 'Los Angeles, CA 90034']}",Al's Hot Chicken,13108389999.0,$,4.0,272,"['pickup', 'delivery']",https://www.yelp.com/biz/als-hot-chicken-los-angeles-2?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,34.017580200000005,-118.4095784,10821 Venice Blvd,,,Los Angeles,90034.0,US,CA,"['10821 Venice Blvd', 'Los Angeles, CA 90034']",Chicken Shop,Chicken Wings,Southern
wokcano-culver-city,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'seafood', 'title': 'Seafood'}]","{'latitude': 33.985664, 'longitude': -118.394983}",(424) 835-4553,2401.8144025794136,HkALPbZX4BVzVoS2yiH5kg,https://s3-media2.fl.yelpcdn.com/bphoto/GbrXZxQamjxiEgmaLNxQew/o.jpg,False,"{'address1': '6000 Sepulveda Blvd', 'address2': 'Ste 1161', 'address3': None, 'city': 'Culver City', 'zip_code': '90230', 'country': 'US', 'state': 'CA', 'display_address': ['6000 Sepulveda Blvd', 'Ste 1161', 'Culver City, CA 90230']}",Wokcano,14248354553.0,$$,3.0,270,"['pickup', 'delivery', 'restaurant_reservation']",https://www.yelp.com/biz/wokcano-culver-city?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,33.985664,-118.39498300000001,6000 Sepulveda Blvd,Ste 1161,,Culver City,90230.0,US,CA,"['6000 Sepulveda Blvd', 'Ste 1161', 'Culver City, CA 90230']",Chinese,Japanese,Seafood
baja-california-tacos-los-angeles,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'tacos', 'title': 'Tacos'}]","{'latitude': 34.0172359, 'longitude': -118.4100281}",(424) 603-4080,1590.3568430516034,5DbQTtyE0oaEChDOy7YLPg,https://s3-media3.fl.yelpcdn.com/bphoto/w7Q_802IaBbkS3lqgx8OpA/o.jpg,False,"{'address1': '10831 Venice Blvd', 'address2': None, 'address3': '', 'city': 'Los Angeles', 'zip_code': '90034', 'country': 'US', 'state': 'CA', 'display_address': ['10831 Venice Blvd', 'Los Angeles, CA 90034']}",Baja California Tacos,14246034080.0,$,4.0,268,"['pickup', 'delivery']",https://www.yelp.com/biz/baja-california-tacos-los-angeles?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,34.0172359,-118.41002809999999,10831 Venice Blvd,,,Los Angeles,90034.0,US,CA,"['10831 Venice Blvd', 'Los Angeles, CA 90034']",Seafood,Tacos,
olgas-naturally-mexican-vegan-los-angeles-2,"[{'alias': 'mexican', 'title': 'Mexican'}]","{'latitude': 34.021206, 'longitude': -118.3728532}",(323) 965-0269,2792.642507880924,2goSSpEuir3egIAmo6Rbcw,https://s3-media2.fl.yelpcdn.com/bphoto/cUM7Y-yqsJqhPn20rHfIvQ/o.jpg,False,"{'address1': '5808 Rodeo Rd', 'address2': None, 'address3': '', 'city': 'Los Angeles', 'zip_code': '90016', 'country': 'US', 'state': 'CA', 'display_address': ['5808 Rodeo Rd', 'Los Angeles, CA 90016']}",Olga's Naturally: Mexican + Vegan,13239650269.0,$$,4.0,256,"['pickup', 'delivery']",https://www.yelp.com/biz/olgas-naturally-mexican-vegan-los-angeles-2?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,34.021206,-118.37285320000001,5808 Rodeo Rd,,,Los Angeles,90016.0,US,CA,"['5808 Rodeo Rd', 'Los Angeles, CA 90016']",Mexican,,
taco-plus-los-angeles-2,"[{'alias': 'mexican', 'title': 'Mexican'}]","{'latitude': 34.031244, 'longitude': -118.4005224}",(310) 204-1859,2679.4227574086553,YHJTm4Z9kY7SBvPvLKR3PA,https://s3-media1.fl.yelpcdn.com/bphoto/72_hwINQTDVgo6ltA-0l0g/o.jpg,False,"{'address1': '9824 National Blvd', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90034', 'country': 'US', 'state': 'CA', 'display_address': ['9824 National Blvd', 'Los Angeles, CA 90034']}",Taco Plus,13102041859.0,$,3.5,255,"['pickup', 'delivery']",https://www.yelp.com/biz/taco-plus-los-angeles-2?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,34.031244,-118.40052240000001,9824 National Blvd,,,Los Angeles,90034.0,US,CA,"['9824 National Blvd', 'Los Angeles, CA 90034']",Mexican,,
cognoscenti-coffee-culver-city-2,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 34.03105, 'longitude': -118.37792}",(310) 363-7325,3240.196626204129,FMXygWXkVK3DmOQfRij-CA,https://s3-media1.fl.yelpcdn.com/bphoto/6828CvJDjVcT90_inI6U1A/o.jpg,False,"{'address1': '6114 Washington Blvd', 'address2': '', 'address3': '', 'city': 'Culver City', 'zip_code': '90232', 'country': 'US', 'state': 'CA', 'display_address': ['6114 Washington Blvd', 'Culver City, CA 90232']}",Cognoscenti Coffee,13103637325.0,$$,4.0,253,[],https://www.yelp.com/biz/cognoscenti-coffee-culver-city-2?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,34.03105,-118.37791999999999,6114 Washington Blvd,,,Culver City,90232.0,US,CA,"['6114 Washington Blvd', 'Culver City, CA 90232']",Coffee & Tea,,
chipotle-mexican-grill-culver-city-5,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]","{'latitude': 34.0071618152915, 'longitude': -118.412623125462}",(424) 216-3171,1353.3051544810355,gYD5kQC_arU3Lk-Vth_xTQ,https://s3-media4.fl.yelpcdn.com/bphoto/YG0yewBrzByUEUl1clkUjA/o.jpg,False,"{'address1': '4114 Sepulveda Blvd', 'address2': 'Ste G', 'address3': '', 'city': 'Culver City', 'zip_code': '90230', 'country': 'US', 'state': 'CA', 'display_address': ['4114 Sepulveda Blvd', 'Ste G', 'Culver City, CA 90230']}",Chipotle Mexican Grill,14242163171.0,$,2.0,251,['delivery'],https://www.yelp.com/biz/chipotle-mexican-grill-culver-city-5?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,34.007161815291504,-118.41262312546199,4114 Sepulveda Blvd,Ste G,,Culver City,90230.0,US,CA,"['4114 Sepulveda Blvd', 'Ste G', 'Culver City, CA 90230']",Mexican,Fast Food,
